"","ctryname","cowcode2","politycode","un_region_name","un_continent_name","ehead","democracy","leaderspelldem","begindateleaderdem","enddateleaderdem","tenuredem","rightcensdem","coldwar"
"1672","Switzerland",225,225,"Western Europe","Europe","Friedrich Traugott Wahlen","Democracy","Friedrich Traugott Wahlen.Switzerland.1961.1961.Democracy",1961,1961,1,1,TRUE
"1673","Switzerland",225,225,"Western Europe","Europe","Paul Chaudet","Democracy","Paul Chaudet.Switzerland.1962.1962.Democracy",1962,1962,1,1,TRUE
"1674","Switzerland",225,225,"Western Europe","Europe","Willy Spuhler","Democracy","Willy Spuhler.Switzerland.1963.1963.Democracy",1963,1963,1,1,TRUE
"1675","Switzerland",225,225,"Western Europe","Europe","Ludwig von Moos","Democracy","Ludwig von Moos.Switzerland.1964.1964.Democracy",1964,1964,1,1,TRUE
"1676","Switzerland",225,225,"Western Europe","Europe","Hans-Peter Tschudi","Democracy","Hans-Peter Tschudi.Switzerland.1965.1965.Democracy",1965,1965,1,1,TRUE
"1677","Switzerland",225,225,"Western Europe","Europe","Hans Schaffner","Democracy","Hans Schaffner.Switzerland.1966.1966.Democracy",1966,1966,1,1,TRUE
"1678","Switzerland",225,225,"Western Europe","Europe","Roger Bonvin","Democracy","Roger Bonvin.Switzerland.1967.1967.Democracy",1967,1967,1,1,TRUE
"1679","Switzerland",225,225,"Western Europe","Europe","Willy Spuhler","Democracy","Willy Spuhler.Switzerland.1968.1968.Democracy",1968,1968,1,1,TRUE
"1680","Switzerland",225,225,"Western Europe","Europe","Ludwig von Moos","Democracy","Ludwig von Moos.Switzerland.1969.1969.Democracy",1969,1969,1,1,TRUE
"1681","Switzerland",225,225,"Western Europe","Europe","Hans-Peter Tschudi","Democracy","Hans-Peter Tschudi.Switzerland.1970.1970.Democracy",1970,1970,1,1,TRUE
"1682","Switzerland",225,225,"Western Europe","Europe","Rudolf Gnagi","Democracy","Rudolf Gnagi.Switzerland.1971.1971.Democracy",1971,1971,1,1,TRUE
"1683","Switzerland",225,225,"Western Europe","Europe","Nello Celio","Democracy","Nello Celio.Switzerland.1972.1972.Democracy",1972,1972,1,1,TRUE
"1684","Switzerland",225,225,"Western Europe","Europe","Roger Bonvin","Democracy","Roger Bonvin.Switzerland.1973.1973.Democracy",1973,1973,1,1,TRUE
"1685","Switzerland",225,225,"Western Europe","Europe","Ernst Brugger","Democracy","Ernst Brugger.Switzerland.1974.1974.Democracy",1974,1974,1,1,TRUE
"1686","Switzerland",225,225,"Western Europe","Europe","Pierre Graber","Democracy","Pierre Graber.Switzerland.1975.1975.Democracy",1975,1975,1,1,TRUE
"1687","Switzerland",225,225,"Western Europe","Europe","Rudolf Gnagi","Democracy","Rudolf Gnagi.Switzerland.1976.1976.Democracy",1976,1976,1,1,TRUE
"1688","Switzerland",225,225,"Western Europe","Europe","Kurt Furgler","Democracy","Kurt Furgler.Switzerland.1977.1977.Democracy",1977,1977,1,1,TRUE
"1689","Switzerland",225,225,"Western Europe","Europe","Willi Ritschard","Democracy","Willi Ritschard.Switzerland.1978.1978.Democracy",1978,1978,1,1,TRUE
"1690","Switzerland",225,225,"Western Europe","Europe","Hans Hurlimann","Democracy","Hans Hurlimann.Switzerland.1979.1979.Democracy",1979,1979,1,1,TRUE
"1691","Switzerland",225,225,"Western Europe","Europe","Georges-Andre Chevallaz","Democracy","Georges-Andre Chevallaz.Switzerland.1980.1980.Democracy",1980,1980,1,1,TRUE
"1692","Switzerland",225,225,"Western Europe","Europe","Kurt Furgler","Democracy","Kurt Furgler.Switzerland.1981.1981.Democracy",1981,1981,1,1,TRUE
"1693","Switzerland",225,225,"Western Europe","Europe","Fritz Honegger","Democracy","Fritz Honegger.Switzerland.1982.1982.Democracy",1982,1982,1,1,TRUE
"1694","Switzerland",225,225,"Western Europe","Europe","Pierre Aubert","Democracy","Pierre Aubert.Switzerland.1983.1983.Democracy",1983,1983,1,1,TRUE
"1695","Switzerland",225,225,"Western Europe","Europe","Leon Schlumpf","Democracy","Leon Schlumpf.Switzerland.1984.1984.Democracy",1984,1984,1,1,TRUE
"1696","Switzerland",225,225,"Western Europe","Europe","Kurt Furgler","Democracy","Kurt Furgler.Switzerland.1985.1985.Democracy",1985,1985,1,1,TRUE
"1697","Switzerland",225,225,"Western Europe","Europe","Alphons Egli","Democracy","Alphons Egli.Switzerland.1986.1986.Democracy",1986,1986,1,1,TRUE
"1698","Switzerland",225,225,"Western Europe","Europe","Pierre Aubert","Democracy","Pierre Aubert.Switzerland.1987.1987.Democracy",1987,1987,1,1,TRUE
"1699","Switzerland",225,225,"Western Europe","Europe","Otto Stich","Democracy","Otto Stich.Switzerland.1988.1988.Democracy",1988,1988,1,1,TRUE
"1700","Switzerland",225,225,"Western Europe","Europe","Jean-Pascal Delamuraz","Democracy","Jean-Pascal Delamuraz.Switzerland.1989.1989.Democracy",1989,1989,1,1,TRUE
"1701","Switzerland",225,225,"Western Europe","Europe","Jean-Pascal Delamuraz","Democracy","Jean-Pascal Delamuraz.Switzerland.1989.1989.Democracy",1989,1989,1,1,FALSE
"1702","Switzerland",225,225,"Western Europe","Europe","Arnold Koller","Democracy","Arnold Koller.Switzerland.1990.1990.Democracy",1990,1990,1,1,FALSE
"1703","Switzerland",225,225,"Western Europe","Europe","Flavio Cotti","Democracy","Flavio Cotti.Switzerland.1991.1991.Democracy",1991,1991,1,1,FALSE
"1704","Switzerland",225,225,"Western Europe","Europe","Rene Felber","Democracy","Rene Felber.Switzerland.1992.1992.Democracy",1992,1992,1,1,FALSE
"1705","Switzerland",225,225,"Western Europe","Europe","Adolf Ogi","Democracy","Adolf Ogi.Switzerland.1993.1993.Democracy",1993,1993,1,1,FALSE
"1706","Switzerland",225,225,"Western Europe","Europe","Otto Stich","Democracy","Otto Stich.Switzerland.1994.1994.Democracy",1994,1994,1,1,FALSE
"1707","Switzerland",225,225,"Western Europe","Europe","Kaspar Villiger","Democracy","Kaspar Villiger.Switzerland.1995.1995.Democracy",1995,1995,1,1,FALSE
"1708","Switzerland",225,225,"Western Europe","Europe","Jean-Pascal Delamuraz","Democracy","Jean-Pascal Delamuraz.Switzerland.1996.1996.Democracy",1996,1996,1,1,FALSE
"1709","Switzerland",225,225,"Western Europe","Europe","Arnold Koller","Democracy","Arnold Koller.Switzerland.1997.1997.Democracy",1997,1997,1,1,FALSE
"1710","Switzerland",225,225,"Western Europe","Europe","Flavio Cotti","Democracy","Flavio Cotti.Switzerland.1998.1998.Democracy",1998,1998,1,1,FALSE
"1711","Switzerland",225,225,"Western Europe","Europe","Ruth Dreifuss","Democracy","Ruth Dreifuss.Switzerland.1999.1999.Democracy",1999,1999,1,1,FALSE
"1712","Switzerland",225,225,"Western Europe","Europe","Adolf Ogi","Democracy","Adolf Ogi.Switzerland.2000.2000.Democracy",2000,2000,1,1,FALSE
"1713","Switzerland",225,225,"Western Europe","Europe","Moritz Leuenberger","Democracy","Moritz Leuenberger.Switzerland.2001.2001.Democracy",2001,2001,1,1,FALSE
"1714","Switzerland",225,225,"Western Europe","Europe","Kaspar Villiger","Democracy","Kaspar Villiger.Switzerland.2002.2002.Democracy",2002,2002,1,1,FALSE
"1715","Switzerland",225,225,"Western Europe","Europe","Pascal Couchepin","Democracy","Pascal Couchepin.Switzerland.2003.2003.Democracy",2003,2003,1,1,FALSE
"1716","Switzerland",225,225,"Western Europe","Europe","Joseph Deiss","Democracy","Joseph Deiss.Switzerland.2004.2004.Democracy",2004,2004,1,1,FALSE
"1717","Switzerland",225,225,"Western Europe","Europe","Samuel Schmid","Democracy","Samuel Schmid.Switzerland.2005.2005.Democracy",2005,2005,1,1,FALSE
"1718","Switzerland",225,225,"Western Europe","Europe","Moritz Leuenberger","Democracy","Moritz Leuenberger.Switzerland.2006.2006.Democracy",2006,2006,1,1,FALSE
"1719","Switzerland",225,225,"Western Europe","Europe","Micheline Calmy-Rey","Democracy","Micheline Calmy-Rey.Switzerland.2007.2007.Democracy",2007,2007,1,1,FALSE
"1720","Switzerland",225,225,"Western Europe","Europe","Pascal Couchepin","Democracy","Pascal Couchepin.Switzerland.2008.2008.Democracy",2008,2008,1,0,FALSE
"1721","Syria",652,652,"Western Asia","Asia","Shukri al-Kuwatli","Non-democracy","Shukri al-Kuwatli.Syria.1946.1948.Non-democracy",1943,1945,3,1,FALSE
"1722","Syria",652,652,"Western Asia","Asia","Shukri al-Kuwatli","Non-democracy","Shukri al-Kuwatli.Syria.1946.1948.Non-democracy",1946,1948,3,1,TRUE
"1723","Syria",652,652,"Western Asia","Asia","Adib ash-Shishakli","Non-democracy","Adib ash-Shishakli.Syria.1949.1953.Non-democracy",1949,1953,5,1,TRUE
"1724","Syria",652,652,"Western Asia","Asia","military","Non-democracy","military.Syria.1954.1954.Non-democracy",1954,1954,1,1,TRUE
"1725","Syria",652,652,"Western Asia","Asia","Shukri al-Kuwatli","Non-democracy","Shukri al-Kuwatli.Syria.1955.1960.Non-democracy",1955,1960,6,1,TRUE
"1726","Syria",652,652,"Western Asia","Asia","Nazim al-Kudsi","Non-democracy","Nazim al-Kudsi.Syria.1961.1962.Non-democracy",1961,1962,2,1,TRUE
"1727","Syria",652,652,"Western Asia","Asia","Amin al-Hafez","Non-democracy","Amin al-Hafez.Syria.1963.1965.Non-democracy",1963,1965,3,1,TRUE
"1728","Syria",652,652,"Western Asia","Asia","Salah al-Jadid","Non-democracy","Salah al-Jadid.Syria.1966.1969.Non-democracy",1966,1969,4,1,TRUE
"1729","Syria",652,652,"Western Asia","Asia","Hafez al-Assad","Non-democracy","Hafez al-Assad.Syria.1970.1999.Non-democracy",1970,1989,20,0,TRUE
"1730","Syria",652,652,"Western Asia","Asia","Hafez al-Assad","Non-democracy","Hafez al-Assad.Syria.1970.1999.Non-democracy",1990,1999,10,0,FALSE
"1731","Syria",652,652,"Western Asia","Asia","Bashar al-Assad","Non-democracy","Bashar al-Assad.Syria.2000.2008.Non-democracy",2000,2008,9,0,FALSE
"1732","Taiwan",713,713,"Eastern Asia","Asia","Chiang Kai-shek","Non-democracy","Chiang Kai-shek.Taiwan.1949.1974.Non-democracy",1949,1974,26,0,TRUE
"1733","Taiwan",713,713,"Eastern Asia","Asia","Yen Chia-kan","Non-democracy","Yen Chia-kan.Taiwan.1975.1977.Non-democracy",1975,1977,3,1,TRUE
"1734","Taiwan",713,713,"Eastern Asia","Asia","Chiang Ching-kuo","Non-democracy","Chiang Ching-kuo.Taiwan.1978.1987.Non-democracy",1978,1987,10,0,TRUE
"1735","Taiwan",713,713,"Eastern Asia","Asia","Lee Teng-hui","Non-democracy","Lee Teng-hui.Taiwan.1988.1995.Non-democracy",1988,1989,2,1,TRUE
"1736","Taiwan",713,713,"Eastern Asia","Asia","Lee Teng-hui","Non-democracy","Lee Teng-hui.Taiwan.1988.1995.Non-democracy",1990,1995,6,1,FALSE
"1737","Taiwan",713,713,"Eastern Asia","Asia","Lien Chan","Democracy","Lien Chan.Taiwan.1996.1996.Democracy",1996,1996,1,1,FALSE
"1738","Taiwan",713,713,"Eastern Asia","Asia","Vincent Siew","Democracy","Vincent Siew.Taiwan.1997.1999.Democracy",1997,1999,3,1,FALSE
"1739","Taiwan",713,713,"Eastern Asia","Asia","Chang Chun-hsiung","Democracy","Chang Chun-hsiung.Taiwan.2000.2001.Democracy",2000,2001,2,1,FALSE
"1740","Taiwan",713,713,"Eastern Asia","Asia","Yu Shyi-kun","Democracy","Yu Shyi-kun.Taiwan.2002.2004.Democracy",2002,2004,3,1,FALSE
"1741","Taiwan",713,713,"Eastern Asia","Asia","Frank Hsieh","Democracy","Frank Hsieh.Taiwan.2005.2005.Democracy",2005,2005,1,1,FALSE
"1742","Taiwan",713,713,"Eastern Asia","Asia","Su Tseng-chang","Democracy","Su Tseng-chang.Taiwan.2006.2006.Democracy",2006,2006,1,1,FALSE
"1743","Taiwan",713,713,"Eastern Asia","Asia","Chang Chun-hsiung","Democracy","Chang Chun-hsiung.Taiwan.2007.2007.Democracy",2007,2007,1,1,FALSE
"1744","Taiwan",713,713,"Eastern Asia","Asia","Liu Chao-shiuan","Democracy","Liu Chao-shiuan.Taiwan.2008.2008.Democracy",2008,2008,1,0,FALSE
"1745","Tajikistan",702,702,"Central Asia","Asia","Rakhmon Nabiyev","Non-democracy","Rakhmon Nabiyev.Tajikistan.1991.1991.Non-democracy",1991,1991,1,1,FALSE
"1746","Tajikistan",702,702,"Central Asia","Asia","Imomali Rakhmonov","Non-democracy","Imomali Rakhmonov.Tajikistan.1992.2008.Non-democracy",1992,2008,17,0,FALSE
"1747","Tanzania",510,510,"Eastern Africa","Africa","Julius Nyerere","Non-democracy","Julius Nyerere.Tanzania.1961.1984.Non-democracy",1960,1984,25,1,TRUE
"1748","Tanzania",510,510,"Eastern Africa","Africa","Ali Hassan Mwinyi","Non-democracy","Ali Hassan Mwinyi.Tanzania.1985.1994.Non-democracy",1985,1989,5,1,TRUE
"1749","Tanzania",510,510,"Eastern Africa","Africa","Ali Hassan Mwinyi","Non-democracy","Ali Hassan Mwinyi.Tanzania.1985.1994.Non-democracy",1990,1994,5,1,FALSE
"1750","Tanzania",510,510,"Eastern Africa","Africa","Benjamin Mkapa","Non-democracy","Benjamin Mkapa.Tanzania.1995.2004.Non-democracy",1995,2004,10,1,FALSE
"1751","Tanzania",510,510,"Eastern Africa","Africa","Jakaya Mrisho Kikwete","Non-democracy","Jakaya Mrisho Kikwete.Tanzania.2005.2008.Non-democracy",2005,2008,4,0,FALSE
"1752","Thailand",800,800,"South-Eastern Asia","Asia","Luang Thamrongnawasawat","Non-democracy","Luang Thamrongnawasawat.Thailand.1946.1946.Non-democracy",1946,1946,1,1,TRUE
"1753","Thailand",800,800,"South-Eastern Asia","Asia","Luang Phibulsongkhram","Non-democracy","Luang Phibulsongkhram.Thailand.1947.1956.Non-democracy",1947,1956,10,1,TRUE
"1754","Thailand",800,800,"South-Eastern Asia","Asia","Thanom Kittikachorn","Non-democracy","Thanom Kittikachorn.Thailand.1957.1957.Non-democracy",1957,1957,1,1,TRUE
"1755","Thailand",800,800,"South-Eastern Asia","Asia","Sarit Thanarat","Non-democracy","Sarit Thanarat.Thailand.1958.1962.Non-democracy",1958,1962,5,0,TRUE
"1756","Thailand",800,800,"South-Eastern Asia","Asia","Thanom Kittikachorn","Non-democracy","Thanom Kittikachorn.Thailand.1963.1972.Non-democracy",1963,1972,10,1,TRUE
"1757","Thailand",800,800,"South-Eastern Asia","Asia","Sanya Thammasak","Non-democracy","Sanya Thammasak.Thailand.1973.1974.Non-democracy",1973,1974,2,1,TRUE
"1758","Thailand",800,800,"South-Eastern Asia","Asia","Kukrit Pramoj","Democracy","Kukrit Pramoj.Thailand.1975.1975.Democracy",1975,1975,1,1,TRUE
"1759","Thailand",800,800,"South-Eastern Asia","Asia","military","Non-democracy","military.Thailand.1976.1976.Non-democracy",1976,1976,1,1,TRUE
"1760","Thailand",800,800,"South-Eastern Asia","Asia","Kriangsak Chamanand","Non-democracy","Kriangsak Chamanand.Thailand.1977.1978.Non-democracy",1977,1978,2,1,TRUE
"1761","Thailand",800,800,"South-Eastern Asia","Asia","Kriangsak Chamanand","Democracy","Kriangsak Chamanand.Thailand.1979.1979.Democracy",1979,1979,1,1,TRUE
"1762","Thailand",800,800,"South-Eastern Asia","Asia","Prem Tinsulanond","Democracy","Prem Tinsulanond.Thailand.1980.1987.Democracy",1980,1987,8,1,TRUE
"1763","Thailand",800,800,"South-Eastern Asia","Asia","Chatichai Choonhavan","Democracy","Chatichai Choonhavan.Thailand.1988.1990.Democracy",1988,1989,2,1,TRUE
"1764","Thailand",800,800,"South-Eastern Asia","Asia","Chatichai Choonhavan","Democracy","Chatichai Choonhavan.Thailand.1988.1990.Democracy",1990,1990,1,1,FALSE
"1765","Thailand",800,800,"South-Eastern Asia","Asia","military","Non-democracy","military.Thailand.1991.1991.Non-democracy",1991,1991,1,1,FALSE
"1766","Thailand",800,800,"South-Eastern Asia","Asia","Chuan Leekpai","Democracy","Chuan Leekpai.Thailand.1992.1994.Democracy",1992,1994,3,1,FALSE
"1767","Thailand",800,800,"South-Eastern Asia","Asia","Banharn Silapa-archa","Democracy","Banharn Silapa-archa.Thailand.1995.1995.Democracy",1995,1995,1,1,FALSE
"1768","Thailand",800,800,"South-Eastern Asia","Asia","Chaovalit Yongchaiyudh","Democracy","Chaovalit Yongchaiyudh.Thailand.1996.1996.Democracy",1996,1996,1,1,FALSE
"1769","Thailand",800,800,"South-Eastern Asia","Asia","Chuan Leekpai","Democracy","Chuan Leekpai.Thailand.1997.2000.Democracy",1997,2000,4,1,FALSE
"1770","Thailand",800,800,"South-Eastern Asia","Asia","Thaksin Shinawatra","Democracy","Thaksin Shinawatra.Thailand.2001.2005.Democracy",2001,2005,5,1,FALSE
"1771","Thailand",800,800,"South-Eastern Asia","Asia","Surayud Chulanont","Non-democracy","Surayud Chulanont.Thailand.2006.2007.Non-democracy",2006,2007,2,1,FALSE
"1772","Thailand",800,800,"South-Eastern Asia","Asia","Abhisit Vejjajiva","Democracy","Abhisit Vejjajiva.Thailand.2008.2008.Democracy",2008,2008,1,0,FALSE
"1773","Togo",461,461,"Western Africa","Africa","Sylvanus Olympio","Non-democracy","Sylvanus Olympio.Togo.1960.1962.Non-democracy",1958,1962,5,0,TRUE
"1774","Togo",461,461,"Western Africa","Africa","Nicholas Grunitzky","Non-democracy","Nicholas Grunitzky.Togo.1963.1966.Non-democracy",1963,1966,4,1,TRUE
"1775","Togo",461,461,"Western Africa","Africa","Etienne Eyadema","Non-democracy","Etienne Eyadema.Togo.1967.2004.Non-democracy",1967,1989,23,0,TRUE
"1776","Togo",461,461,"Western Africa","Africa","Etienne Eyadema","Non-democracy","Etienne Eyadema.Togo.1967.2004.Non-democracy",1990,2004,15,0,FALSE
"1777","Togo",461,461,"Western Africa","Africa","Faure Gnassingbï¿½","Non-democracy","Faure Gnassingbï¿½.Togo.2005.2008.Non-democracy",2005,2008,4,0,FALSE
"1778","Tonga",955,955,"Polynesia","Oceania","Taufa'ahau Tupou IV","Non-democracy","Taufa'ahau Tupou IV.Tonga.1970.2005.Non-democracy",1965,1989,25,0,TRUE
"1779","Tonga",955,955,"Polynesia","Oceania","Taufa'ahau Tupou IV","Non-democracy","Taufa'ahau Tupou IV.Tonga.1970.2005.Non-democracy",1990,2005,16,0,FALSE
"1780","Tonga",955,955,"Polynesia","Oceania","George Tupou V","Non-democracy","George Tupou V.Tonga.2006.2008.Non-democracy",2006,2008,3,0,FALSE
"1781","Trinidad and Tobago",52,52,"Caribbean","Americas","Eric Williams","Democracy","Eric Williams.Trinidad and Tobago.1962.1980.Democracy",1956,1980,25,0,TRUE
"1782","Trinidad and Tobago",52,52,"Caribbean","Americas","George Chambers","Democracy","George Chambers.Trinidad and Tobago.1981.1985.Democracy",1981,1985,5,1,TRUE
"1783","Trinidad and Tobago",52,52,"Caribbean","Americas","A.N.R. Robinson","Democracy","A.N.R. Robinson.Trinidad and Tobago.1986.1990.Democracy",1986,1989,4,1,TRUE
"1784","Trinidad and Tobago",52,52,"Caribbean","Americas","A.N.R. Robinson","Democracy","A.N.R. Robinson.Trinidad and Tobago.1986.1990.Democracy",1990,1990,1,1,FALSE
"1785","Trinidad and Tobago",52,52,"Caribbean","Americas","Patrick Manning","Democracy","Patrick Manning.Trinidad and Tobago.1991.1994.Democracy",1991,1994,4,1,FALSE
"1786","Trinidad and Tobago",52,52,"Caribbean","Americas","Basdeo Panday","Democracy","Basdeo Panday.Trinidad and Tobago.1995.2000.Democracy",1995,2000,6,1,FALSE
"1787","Trinidad and Tobago",52,52,"Caribbean","Americas","Patrick Manning","Democracy","Patrick Manning.Trinidad and Tobago.2001.2008.Democracy",2001,2008,8,0,FALSE
"1788","Tunisia",616,616,"Northern Africa","Africa","Habib Bourguiba","Non-democracy","Habib Bourguiba.Tunisia.1956.1986.Non-democracy",1956,1986,31,1,TRUE
"1789","Tunisia",616,616,"Northern Africa","Africa","Zine al-Abidine Ben Ali","Non-democracy","Zine al-Abidine Ben Ali.Tunisia.1987.2008.Non-democracy",1987,1989,3,0,TRUE
"1790","Tunisia",616,616,"Northern Africa","Africa","Zine al-Abidine Ben Ali","Non-democracy","Zine al-Abidine Ben Ali.Tunisia.1987.2008.Non-democracy",1990,2008,19,0,FALSE
"1791","Turkey",640,640,"Western Asia","Asia","Ismet Inonu","Non-democracy","Ismet Inonu.Turkey.1946.1949.Non-democracy",1938,1945,8,1,FALSE
"1792","Turkey",640,640,"Western Asia","Asia","Ismet Inonu","Non-democracy","Ismet Inonu.Turkey.1946.1949.Non-democracy",1946,1949,4,1,TRUE
"1793","Turkey",640,640,"Western Asia","Asia","Celal Bayar","Non-democracy","Celal Bayar.Turkey.1950.1959.Non-democracy",1950,1959,10,1,TRUE
"1794","Turkey",640,640,"Western Asia","Asia","Cemal Gursel","Non-democracy","Cemal Gursel.Turkey.1960.1960.Non-democracy",1960,1960,1,1,TRUE
"1795","Turkey",640,640,"Western Asia","Asia","Ismet Inonu","Democracy","Ismet Inonu.Turkey.1961.1964.Democracy",1961,1964,4,1,TRUE
"1796","Turkey",640,640,"Western Asia","Asia","Suleyman Demirel","Democracy","Suleyman Demirel.Turkey.1965.1970.Democracy",1965,1970,6,1,TRUE
"1797","Turkey",640,640,"Western Asia","Asia","Nihat Erim","Democracy","Nihat Erim.Turkey.1971.1971.Democracy",1971,1971,1,1,TRUE
"1798","Turkey",640,640,"Western Asia","Asia","Ferit Melen","Democracy","Ferit Melen.Turkey.1972.1972.Democracy",1972,1972,1,1,TRUE
"1799","Turkey",640,640,"Western Asia","Asia","Naim Talu","Democracy","Naim Talu.Turkey.1973.1973.Democracy",1973,1973,1,1,TRUE
"1800","Turkey",640,640,"Western Asia","Asia","Said Irmak","Democracy","Said Irmak.Turkey.1974.1974.Democracy",1974,1974,1,1,TRUE
"1801","Turkey",640,640,"Western Asia","Asia","Suleyman Demirel","Democracy","Suleyman Demirel.Turkey.1975.1977.Democracy",1975,1977,3,1,TRUE
"1802","Turkey",640,640,"Western Asia","Asia","Bulent Ecevit","Democracy","Bulent Ecevit.Turkey.1978.1978.Democracy",1978,1978,1,1,TRUE
"1803","Turkey",640,640,"Western Asia","Asia","Suleyman Demirel","Democracy","Suleyman Demirel.Turkey.1979.1979.Democracy",1979,1979,1,1,TRUE
